"자동, 수동",경로점,GPS Time,Latitude,Longitude,Altitude
0,1,1693617577.344633,36.6618031,126.3414346,0.14917920529842377
0,1,1693617577.3615928,36.6618031,126.3414346,0.14917920529842377
0,1,1693617577.3824787,36.6618031,126.3414346,0.14917920529842377
0,1,1693617577.402565,36.6618031,126.3414346,0.1494177281856537
0,1,1693617577.419232,36.6618031,126.3414346,0.1496008038520813
0,1,1693617577.4428768,36.6618031,126.3414346,0.14978109300136566
0,1,1693617577.460533,36.6618031,126.3414346,0.14978109300136566
0,1,1693617577.4844067,36.6618031,126.3414346,0.14995159208774567
0,1,1693617577.4988499,36.6618031,126.3414346,0.14995159208774567
0,1,1693617577.5204737,36.6618031,126.3414346,0.15016910433769226
0,1,1693617577.542967,36.6618031,126.3414346,0.15031972527503967
0,1,1693617577.558515,36.6618031,126.3414346,0.15031972527503967
0,1,1693617577.5793052,36.6618031,126.3414346,0.15039968490600586
0,1,1693617577.602109,36.6618031,126.3414346,0.15039968490600586
0,1,1693617577.6293802,36.6618031,126.3414346,0.1504930704832077
0,1,1693617577.6458538,36.6618031,126.3414346,0.1505778282880783
0,1,1693617577.662768,36.6618031,126.3414346,0.1505778282880783
0,1,1693617577.694527,36.6618031,126.3414346,0.15071435272693634
0,1,1693617577.6987712,36.6618031,126.3414346,0.15071435272693634
0,1,1693617577.7198315,36.6618031,126.3414346,0.1508389562368393
0,1,1693617577.7505717,36.6618031,126.3414346,0.15097643435001373
0,1,1693617577.759617,36.6618031,126.3414346,0.15097643435001373
0,1,1693617577.7909327,36.6618031,126.3414346,0.15112008154392242
0,1,1693617577.8047795,36.6618031,126.3414346,0.15112008154392242
0,1,1693617577.820218,36.6618031,126.3414346,0.15132355690002441
0,1,1693617577.8509023,36.6618031,126.3414346,0.15149517357349396
0,1,1693617577.8627915,36.6618031,126.3414346,0.15149517357349396
0,1,1693617577.8826005,36.6618031,126.3414346,0.1516822874546051
0,1,1693617577.904646,36.6618031,126.3414346,0.1516822874546051
0,1,1693617577.9187522,36.6618031,126.3414346,0.15194322168827057
0,1,1693617577.944505,36.6618031,126.3414346,0.1521003693342209
0,1,1693617577.9588416,36.6618031,126.3414346,0.1521003693342209
0,1,1693617577.9830136,36.6618031,126.3414346,0.15223799645900726
0,1,1693617578.0008373,36.6618031,126.3414346,0.15223799645900726
0,1,1693617578.018815,36.6618031,126.3414346,0.15243776142597198
0,1,1693617578.0490327,36.6618031,126.3414346,0.15259170532226562
0,1,1693617578.0665798,36.6618031,126.3414346,0.15259170532226562
0,1,1693617578.084171,36.6618031,126.3414346,0.1527797430753708
0,1,1693617578.098818,36.6618031,126.3414346,0.1527797430753708
0,1,1693617578.12024,36.6618031,126.3414346,0.15303047001361847
0,1,1693617578.1457703,36.6618031,126.3414346,0.15322187542915344
0,1,1693617578.1589665,36.6618031,126.3414346,0.15322187542915344
0,1,1693617578.1857896,36.6618031,126.3414346,0.15341956913471222
0,1,1693617578.1985414,36.6618031,126.3414346,0.15341956913471222
0,1,1693617578.2190888,36.6618031,126.3414346,0.1536836177110672
0,1,1693617578.243799,36.6618031,126.3414346,0.1536836177110672
0,1,1693617578.2605789,36.6618031,126.3414346,0.15387876331806183
0,1,1693617578.291619,36.6618031,126.3414346,0.15392814576625824
0,1,1693617578.2987554,36.6618031,126.3414346,0.15392814576625824
0,1,1693617578.320601,36.6618031,126.3414346,0.15392835438251495
0,1,1693617578.3433301,36.6618031,126.3414346,0.15394701063632965
0,1,1693617578.3666737,36.6618031,126.3414346,0.15394701063632965
0,1,1693617578.3879666,36.6618031,126.3414346,0.15398335456848145
0,1,1693617578.3985517,36.6618031,126.3414346,0.15398335456848145
0,1,1693617578.4190862,36.6618031,126.3414346,0.15402811765670776
0,1,1693617578.4432402,36.6618031,126.3414346,0.15402811765670776
0,1,1693617578.4666007,36.6618031,126.3414346,0.15409936010837555
0,1,1693617578.48474,36.6618031,126.3414346,0.15421588718891144
0,1,1693617578.510169,36.6618031,126.3414346,0.15421588718891144
0,1,1693617578.523198,36.6618031,126.3414346,0.15433967113494873
0,1,1693617578.543787,36.6618031,126.3414346,0.15453265607357025
0,1,1693617578.5602083,36.6618031,126.3414346,0.15453265607357025
0,1,1693617578.5800374,36.6618031,126.3414346,0.15469272434711456
0,1,1693617578.6002328,36.6618031,126.3414346,0.15469272434711456
0,1,1693617578.6211658,36.6618031,126.3414346,0.1549079865217209
0,1,1693617578.6601422,36.6618031,126.3414346,0.15511687099933624
0,1,1693617578.6779628,36.6618031,126.3414346,0.15511687099933624
0,1,1693617578.6933107,36.6618031,126.3414346,0.15520736575126648
0,1,1693617578.7130227,36.6618031,126.3414346,0.1553432196378708
0,1,1693617578.737096,36.6618031,126.3414346,0.1553432196378708
0,1,1693617578.7526937,36.6618031,126.3414346,0.15552222728729248
0,1,1693617578.785723,36.6618031,126.3414346,0.15552222728729248
0,1,1693617578.7912533,36.6618031,126.3414346,0.15566013753414154
0,1,1693617578.8125072,36.6618031,126.3414346,0.1558523029088974
0,1,1693617578.8346856,36.6618031,126.3414346,0.1558523029088974
0,1,1693617578.8630812,36.6618031,126.3414346,0.15600256621837616
0,1,1693617578.874091,36.6618031,126.3414346,0.15600256621837616
0,1,1693617578.9067335,36.6618031,126.3414346,0.15613868832588196
0,1,1693617578.9124396,36.6618031,126.3414346,0.1563161462545395
0,1,1693617578.933537,36.6618031,126.3414346,0.1563161462545395
0,1,1693617578.9521422,36.6618031,126.3414346,0.15645799040794373
0,1,1693617578.9714384,36.6618031,126.3414346,0.1566140055656433
0,1,1693617578.9930544,36.6618031,126.3414346,0.1566140055656433
0,1,1693617579.0117338,36.6618031,126.3414346,0.15682949125766754
0,1,1693617579.0314786,36.6618031,126.3414346,0.15682949125766754
0,1,1693617579.0512123,36.6618031,126.3414346,0.15700086951255798
0,1,1693617579.0716312,36.6618031,126.3414346,0.15700086951255798
0,1,1693617579.1066854,36.6618031,126.3414346,0.15691232681274414
0,1,1693617579.1109726,36.6618031,126.3414346,0.15691232681274414
0,1,1693617579.132163,36.6618031,126.3414346,0.15683065354824066
0,1,1693617579.1630023,36.6618031,126.3414346,0.15679657459259033
0,1,1693617579.1730113,36.6618031,126.3414346,0.15679657459259033
0,1,1693617579.192229,36.6618031,126.3414346,0.1567770540714264
0,1,1693617579.2117739,36.6618031,126.3414346,0.15676993131637573
0,1,1693617579.231535,36.6618031,126.3414346,0.15676993131637573
0,1,1693617579.2525532,36.6618031,126.3414346,0.15677779912948608
0,1,1693617579.2708008,36.6618031,126.3414346,0.15677779912948608
0,1,1693617579.2951179,36.6618031,126.3414346,0.15672153234481812
0,1,1693617579.3145263,36.6618031,126.3414346,0.1566457450389862
0,1,1693617579.3312826,36.6618031,126.3414346,0.1566457450389862
0,1,1693617579.3508651,36.6618031,126.3414346,0.15657886862754822
0,1,1693617579.3746107,36.6618031,126.3414346,0.15657886862754822
0,1,1693617579.3952582,36.6618031,126.3414346,0.15655438601970673
0,1,1693617579.4172766,36.6618031,126.3414346,0.15654560923576355
0,1,1693617579.4332862,36.6618031,126.3414346,0.15654560923576355
0,1,1693617579.452428,36.6618031,126.3414346,0.1565583348274231
0,1,1693617579.4784324,36.6618031,126.3414346,0.1565583348274231
0,1,1693617579.4932804,36.6618031,126.3414346,0.15657326579093933
0,1,1693617579.5175667,36.6618031,126.3414346,0.15661340951919556
0,1,1693617579.5352833,36.6618031,126.3414346,0.15661340951919556
0,1,1693617579.555827,36.6618031,126.3414346,0.15671376883983612
0,1,1693617579.5747192,36.6618031,126.3414346,0.15671376883983612
0,1,1693617579.59477,36.6618031,126.3414346,0.15682102739810944
0,1,1693617579.6124249,36.6618031,126.3414346,0.15694990754127502
0,1,1693617579.6428158,36.6618031,126.3414346,0.15694990754127502
0,1,1693617579.661072,36.6618031,126.3414346,0.15709568560123444
0,1,1693617579.6723769,36.6618031,126.3414346,0.15709568560123444
0,1,1693617579.6941795,36.6618031,126.3414346,0.15712565183639526
0,1,1693617579.7126684,36.6618031,126.3414346,0.15717343986034393
0,1,1693617579.732888,36.6618031,126.3414346,0.15717343986034393
0,1,1693617579.7522333,36.6618031,126.3414346,0.15726438164710999
0,1,1693617579.7740693,36.6618031,126.3414346,0.15726438164710999
0,1,1693617579.7932432,36.6618031,126.3414346,0.15734551846981049
0,1,1693617579.819693,36.6618031,126.3414346,0.1574268788099289
0,1,1693617579.8323975,36.6618031,126.3414346,0.1574268788099289
0,1,1693617579.8528645,36.6618031,126.3414346,0.15754801034927368
0,1,1693617579.8724759,36.6618031,126.3414346,0.15754801034927368
0,1,1693617579.8926408,36.6618031,126.3414346,0.1574283391237259
0,1,1693617579.91558,36.6618031,126.3414346,0.1574283391237259
0,1,1693617579.9339418,36.6618031,126.3414346,0.15733486413955688
0,1,1693617579.9517791,36.6618031,126.3414346,0.15723612904548645
0,1,1693617579.9759147,36.6618031,126.3414346,0.15723612904548645
0,1,1693617579.996096,36.6618031,126.3414346,0.15718364715576172
0,1,1693617580.0155513,36.6618031,126.3414346,0.15714794397354126
0,1,1693617580.0356717,36.6618031,126.3414346,0.15714794397354126
0,1,1693617580.054106,36.6618031,126.3414346,0.1571241170167923
0,1,1693617580.0787978,36.6618031,126.3414346,0.1571241170167923
0,1,1693617580.0916364,36.6618031,126.3414346,0.1566757708787918
0,1,1693617580.1254044,36.6618031,126.3414346,0.15627612173557281
0,1,1693617580.1330378,36.6618031,126.3414346,0.15627612173557281
0,1,1693617580.151658,36.6618031,126.3414346,0.15581463277339935
0,1,1693617580.1728256,36.6618031,126.3414346,0.15581463277339935
0,1,1693617580.1945639,36.6618031,126.3414346,0.1555069535970688
0,1,1693617580.2135057,36.6618031,126.3414346,0.15523499250411987
0,1,1693617580.2336922,36.6618031,126.3414346,0.15523499250411987
0,1,1693617580.2541378,36.6618031,126.3414346,0.15492427349090576
0,1,1693617580.2715948,36.6618031,126.3414346,0.15492427349090576
0,1,1693617580.2947886,36.6618031,126.3414346,0.15465746819972992
0,1,1693617580.3127909,36.6618031,126.3414346,0.15442372858524323
0,1,1693617580.3315454,36.6618031,126.3414346,0.15442372858524323
0,1,1693617580.3533144,36.6618031,126.3414346,0.15415775775909424
0,1,1693617580.3788679,36.6618031,126.3414346,0.15415775775909424
0,1,1693617580.3929229,36.6618031,126.3414346,0.15398454666137695
0,1,1693617580.415584,36.6618031,126.3414346,0.1538306474685669
0,1,1693617580.4407482,36.6618031,126.3414346,0.1538306474685669
0,1,1693617580.4510763,36.6618031,126.3414346,0.15365493297576904
0,1,1693617580.472121,36.6618031,126.3414346,0.15365493297576904
0,1,1693617580.4991043,36.6618031,126.3414346,0.15353329479694366
0,1,1693617580.513874,36.6618031,126.3414346,0.15343394875526428
0,1,1693617580.5328171,36.6618031,126.3414346,0.15343394875526428
0,1,1693617580.5528905,36.6618031,126.3414346,0.15336762368679047
0,1,1693617580.576465,36.6618031,126.3414346,0.15336762368679047
0,1,1693617580.592558,36.6618031,126.3414346,0.15333230793476105
0,1,1693617580.61606,36.6618031,126.3414346,0.15333379805088043
0,1,1693617580.631548,36.6618031,126.3414346,0.15333379805088043
0,1,1693617580.6515162,36.6618031,126.3414346,0.15348711609840393
0,1,1693617580.674233,36.6618031,126.3414346,0.15348711609840393
0,1,1693617580.6925545,36.6618031,126.3414346,0.15379226207733154
0,1,1693617580.7164633,36.6618031,126.3414346,0.15402255952358246
0,1,1693617580.7323165,36.6618031,126.3414346,0.15402255952358246
0,1,1693617580.7515633,36.6618031,126.3414346,0.15428844094276428
0,1,1693617580.7723963,36.6618031,126.3414346,0.15428844094276428
0,1,1693617580.7950127,36.6618031,126.3414346,0.15440873801708221
0,1,1693617580.8118396,36.6618031,126.3414346,0.15453658998012543
0,1,1693617580.8326073,36.6618031,126.3414347,0.15453658998012543
0,1,1693617580.8618,36.6618031,126.3414347,0.15466949343681335
0,1,1693617580.8715537,36.6618031,126.3414347,0.15466949343681335
0,1,1693617580.8923144,36.6618031,126.3414347,0.1548503339290619
0,1,1693617580.9184794,36.6618031,126.3414347,0.15498414635658264
0,1,1693617580.9315252,36.6618031,126.3414347,0.15498414635658264
0,1,1693617580.9536898,36.6618031,126.3414347,0.1551242172718048
0,1,1693617580.9715753,36.6618031,126.3414347,0.1551242172718048
0,1,1693617580.993301,36.6618031,126.3414347,0.1552097648382187
0,1,1693617581.0156016,36.6618031,126.3414347,0.15520969033241272
0,1,1693617581.0330462,36.6618031,126.3414347,0.15520969033241272
0,1,1693617581.0511422,36.6618031,126.3414347,0.1552296131849289
0,1,1693617581.0755668,36.6618031,126.3414347,0.1552296131849289
0,1,1693617581.0952718,36.6618031,126.3414347,0.15525853633880615
0,1,1693617581.1117635,36.6618031,126.3414347,0.15530161559581757
0,1,1693617581.1326501,36.6618031,126.3414347,0.15530161559581757
0,1,1693617581.151519,36.6618031,126.3414347,0.15535534918308258
0,1,1693617581.1735132,36.6618031,126.3414347,0.15535534918308258
